OlinkID,AssayType,UniProt,Assay,Panel,Block,DataAnalysisRefID,BimodalDistribution,LODNPX,LODCount,LODMethod
OID20681,assay,Q9UJU6,DBNL,Inflammation,D,B04407,FALSE,-0.334132733315234,1678,lod_npx
OID20682,assay,P30613,PKLR,Inflammation,D,B04407,FALSE,-3.02106271353913,4570,lod_npx
OID20683,assay,O43639,NCK2,Inflammation,D,B04407,FALSE,0.30133796773194,14488,lod_npx
OID20684,assay,P35625,TIMP3,Inflammation,D,B04407,FALSE,-1.62889621972993,3918,lod_npx
OID20685,assay,P47712,PLA2G4A,Inflammation,D,B04407,FALSE,-1.54923572805108,10508,lod_npx
OID20686,assay,O00585,CCL21,Inflammation,D,B04407,FALSE,-3.92521856186354,11674,lod_npx
OID20687,assay,P09238,MMP10,Inflammation,D,B04407,FALSE,-5.84665171599586,3310,lod_npx
OID20688,assay,P11684,SCGB1A1,Inflammation,D,B04407,FALSE,-4.29254536304748,10244,lod_npx
OID20689,assay,Q6UWV6,ENPP7,Inflammation,D,B04407,FALSE,-5.66453446321248,4298,lod_npx
OID20690,assay,Q9BZZ2,SIGLEC1,Inflammation,D,B04407,FALSE,-3.48642794860434,7816,lod_npx
OID20691,assay,P25116,F2R,Inflammation,D,B04407,FALSE,-4.19727175690971,4476,lod_npx
OID20692,assay,P09326,CD48,Inflammation,D,B04407,FALSE,-5.30646501158074,2912,lod_npx
OID20693,assay,P55773,CCL23,Inflammation,D,B04407,FALSE,-5.48654096775494,8276,lod_npx
OID20694,assay,Q14116,IL18,Inflammation,D,B04407,FALSE,-6.56748784120802,1688,lod_npx
OID20695,assay,P13236,CCL4,Inflammation,D,B04407,FALSE,-4.95971888338778,1622,lod_npx
OID20696,assay,Q08334,IL10RB,Inflammation,D,B04407,FALSE,-4.60686288291481,3618,lod_npx
OID20697,assay,P02778,CXCL10,Inflammation,D,B04407,FALSE,-5.56893356028727,3442,lod_npx
OID20698,assay,P01133,EGF,Inflammation,D,B04407,FALSE,-3.11471267824586,3788,lod_npx
OID20699,assay,O75462,CRLF1,Inflammation,D,B04407,FALSE,-3.33431172947642,19586,lod_npx
OID20700,assay,P18510,IL1RN,Inflammation,D,B04407,FALSE,-3.50123829075847,19150,lod_npx
OID20701,assay,Q9NZV1,CRIM1,Inflammation,D,B04407,FALSE,-4.37847542180035,3384,lod_npx
OID20702,assay,O14836,TNFRSF13B,Inflammation,D,B04407,FALSE,-6.52307492097,1464,lod_npx
OID20703,assay,Q9BY76,ANGPTL4,Inflammation,D,B04407,FALSE,-6.34514392028405,1812,lod_npx
OID20704,assay,O76096,CST7,Inflammation,D,B04407,FALSE,-4.68455292874119,3688,lod_npx
OID20705,assay,P21860,ERBB3,Inflammation,D,B04407,FALSE,-6.21905306079224,3366,lod_npx
OID20706,assay,Q99435,NELL2,Inflammation,D,B04407,FALSE,-4.2389310783227,4318,lod_npx
OID20707,assay,P55145,MANF,Inflammation,D,B04407,FALSE,0.560621058651038,2808,lod_npx
OID20708,assay,Q14210,LY6D,Inflammation,D,B04407,FALSE,-4.06288355299785,15616,lod_npx
OID20709,assay,P29279,CCN2,Inflammation,D,B04407,FALSE,-4.24706894595743,2808,lod_npx
OID20710,assay,Q9HC38,GLOD4,Inflammation,D,B04407,FALSE,-4.63678777684583,3632,lod_npx
OID20711,assay,Q99685,MGLL,Inflammation,D,B04407,FALSE,-2.87884299162725,2612,lod_npx
OID20712,assay,Q8NFT8,DNER,Inflammation,D,B04407,FALSE,-5.82136159185591,1712,lod_npx
OID20713,assay,Q7KYR7,BTN2A1,Inflammation,D,B04407,FALSE,-5.32065129477509,4630,lod_npx
OID20714,assay,P34896,SHMT1,Inflammation,D,B04407,FALSE,-5.45225413651629,2772,lod_npx
OID20715,assay,O95750,FGF19,Inflammation,D,B04407,FALSE,-5.51138974841847,4660,lod_npx
OID20716,assay,P19256,CD58,Inflammation,D,B04407,FALSE,-7.36076451472135,3522,lod_npx
OID20717,assay,P29350,PTPN6,Inflammation,D,B04407,FALSE,-0.932528203929393,1890,lod_npx
OID20718,assay,P0DMV8,HSPA1A,Inflammation,D,B04407,FALSE,-2.26435953768705,3624,lod_npx
OID20719,assay,P09603,CSF1,Inflammation,D,B04407,FALSE,-5.36478537875384,5280,lod_npx
OID20720,assay,O43291,SPINT2,Inflammation,D,B04407,FALSE,-3.80910688980083,11666,lod_npx
OID20721,assay,P12532,CKMT1A_CKMT1B,Inflammation,D,B04407,FALSE,-8.04982642306999,2156,lod_npx
OID20722,assay,Q9Y3D6,FIS1,Inflammation,D,B04407,FALSE,-3.62707857761868,3230,lod_npx
OID20723,assay,Q96PL1,SCGB3A2,Inflammation,D,B04407,FALSE,-5.31874503444656,2280,lod_npx
OID20724,assay,P25942,CD40,Inflammation,D,B04407,FALSE,-7.1668961641984,1738,lod_npx
OID20725,assay,Q99983,OMD,Inflammation,D,B04407,FALSE,-5.46925051585255,2890,lod_npx
OID20726,assay,Q9UKU9,ANGPTL2,Inflammation,D,B04407,FALSE,-4.44741198974397,2178,lod_npx
OID20727,assay,P22466,GAL,Inflammation,D,B04407,FALSE,-5.70436458391618,5846,lod_npx
OID20728,assay,Q8WXD2,SCG3,Inflammation,D,B04407,FALSE,-6.15916638065323,1926,lod_npx
OID20729,assay,Q9NR12,PDLIM7,Inflammation,D,B04407,FALSE,-0.380477589090236,3358,lod_npx
OID20730,assay,Q9H3U7,SMOC2,Inflammation,D,B04407,FALSE,-5.66919851877037,1806,lod_npx
OID20731,assay,Q9NZC2,TREM2,Inflammation,D,B04407,FALSE,-6.64679367127617,1354,lod_npx
OID20732,assay,Q8WU39,MZB1,Inflammation,D,B04407,FALSE,-5.77762044610511,1972,lod_npx
OID20733,assay,O75888,TNFSF13,Inflammation,D,B04407,FALSE,-4.57994802513752,4496,lod_npx
OID20734,assay,Q9Y6N7,ROBO1,Inflammation,D,B04407,FALSE,-5.91751032321928,1524,lod_npx
OID20735,assay,O00300,TNFRSF11B,Inflammation,D,B04407,FALSE,-6.49773576817349,1910,lod_npx
OID20736,assay,Q9UJA9,ENPP5,Inflammation,D,B04407,FALSE,-5.05243147525002,20208,lod_npx
OID20737,assay,Q6GTX8,LAIR1,Inflammation,D,B04407,FALSE,-5.77740067872953,1878,lod_npx
OID20738,assay,Q5KU26,COLEC12,Inflammation,D,B04407,FALSE,-6.58871259669213,1276,lod_npx
OID20739,assay,O00241,SIRPB1,Inflammation,D,B04407,FALSE,-6.83373084651132,844,lod_npx
OID20740,assay,Q15389,ANGPT1,Inflammation,D,B04407,FALSE,-4.89255036282155,5046,lod_npx
OID20741,assay,P01127,PDGFB,Inflammation,D,B04407,FALSE,-2.55131409652092,290,lod_count
OID20742,assay,P46109,CRKL,Inflammation,D,B04407,FALSE,-2.32846068043037,3278,lod_npx
OID20743,assay,P16422,EPCAM,Inflammation,D,B04407,FALSE,-5.70290060669856,2378,lod_npx
OID20744,assay,O43598,DNPH1,Inflammation,D,B04407,FALSE,-3.32658895823237,5068,lod_npx
OID20745,assay,Q92583,CCL17,Inflammation,D,B04407,FALSE,-5.40796815240832,804,lod_npx
OID20746,assay,Q96KG7,MEGF10,Inflammation,D,B04407,FALSE,-6.01690413776651,3758,lod_npx
OID20747,assay,P24387,CRHBP,Inflammation,D,B04407,FALSE,-6.18822598985533,1930,lod_npx
OID20748,assay,P56470,LGALS4,Inflammation,D,B04407,FALSE,-5.59133679321342,886,lod_npx
OID20749,assay,Q9H008,LHPP,Inflammation,D,B04407,FALSE,-5.11826418310049,3428,lod_npx
OID20750,assay,O14773,TPP1,Inflammation,D,B04407,FALSE,-6.28131542858564,3154,lod_npx
OID20751,assay,Q6UXH1,CRELD2,Inflammation,D,B04407,FALSE,-6.24480689954421,1500,lod_npx
OID20752,assay,Q99895,CTRC,Inflammation,D,B04407,FALSE,-6.35814807221075,2562,lod_npx
OID20753,assay,Q9NQ76,MEPE,Inflammation,D,B04407,FALSE,-6.99276953397864,2012,lod_npx
OID20754,assay,Q4KMG0,CDON,Inflammation,D,B04407,FALSE,-6.73171746426865,978,lod_npx
OID20755,assay,Q9UHX3,ADGRE2,Inflammation,D,B04407,FALSE,-6.50449559682233,2300,lod_npx
OID20756,assay,Q15109,AGER,Inflammation,D,B04407,FALSE,-6.64558263567056,1952,lod_npx
OID20757,assay,P27930,IL1R2,Inflammation,D,B04407,FALSE,-8.07149423079464,1218,lod_npx
OID20758,assay,Q9NQ30,ESM1,Inflammation,D,B04407,FALSE,-5.96593390264125,3302,lod_npx
OID20759,assay,Q9HCB6,SPON1,Inflammation,D,B04407,FALSE,-5.30771052309149,2088,lod_npx
OID20760,assay,Q9UII2,ATP5IF1,Inflammation,D,B04407,FALSE,-1.10780174931279,1512,lod_npx
OID20761,assay,O75563,SKAP2,Inflammation,D,B04407,FALSE,-1.18675259110594,3948,lod_npx
OID20762,assay,P09341,CXCL1,Inflammation,D,B04407,FALSE,-2.02700994895245,1574,lod_npx
OID20763,assay,Q16651,PRSS8,Inflammation,D,B04407,FALSE,-6.65707151423216,3962,lod_npx
OID20764,assay,Q03405,PLAUR,Inflammation,D,B04407,FALSE,-6.51363693739318,1850,lod_npx
OID20765,assay,O00626,CCL22,Inflammation,D,B04407,FALSE,-6.36470461388709,1518,lod_npx
OID20766,assay,P51888,PRELP,Inflammation,D,B04407,FALSE,-6.5971285146016,972,lod_npx
OID20767,assay,O00339,MATN2,Inflammation,D,B04407,FALSE,-6.22382670527347,1288,lod_npx
OID20768,assay,P36941,LTBR,Inflammation,D,B04407,FALSE,-6.56111898041651,388,lod_npx
OID20769,assay,Q16363,LAMA4,Inflammation,D,B04407,FALSE,-5.62299199011388,912,lod_npx
OID20770,assay,P19883,FST,Inflammation,D,B04407,FALSE,-5.1962979846634,1326,lod_npx
OID20771,assay,Q9BU40,CHRDL1,Inflammation,D,B04407,FALSE,-6.38908876162444,1862,lod_npx
OID20772,assay,O00175,CCL24,Inflammation,D,B04407,FALSE,-8.60689105224197,1206,lod_npx
OID20773,assay,Q99538,LGMN,Inflammation,D,B04407,FALSE,-6.16556165052022,1756,lod_npx
OID20774,assay,Q14118,DAG1,Inflammation,D,B04407,FALSE,-5.08189662094422,1382,lod_npx
OID20775,assay,P54317,PNLIPRP2,Inflammation,D,B04407,TRUE,-7.7307058302412,1224,lod_npx
OID20776,assay,Q8IYS5,OSCAR,Inflammation,D,B04407,FALSE,-6.18113226298217,542,lod_npx
OID20777,assay,Q15166,PON3,Inflammation,D,B04407,FALSE,-7.1541135156084,4244,lod_npx
OID20778,assay,P07148,FABP1,Inflammation,D,B04407,FALSE,-6.82633897913107,400,lod_npx
OID20779,assay,O95866,MPIG6B,Inflammation,D,B04407,FALSE,-3.89290960696158,988,lod_npx
OID20780,assay,P15291,B4GALT1,Inflammation,D,B04407,FALSE,-5.82343889552308,2340,lod_npx
OID20781,assay,O00182,LGALS9,Inflammation,D,B04407,FALSE,-6.5338637553486,758,lod_npx
OID20782,assay,O95633,FSTL3,Inflammation,D,B04407,FALSE,-5.0995771672641,4164,lod_npx
OID20783,assay,Q92956,TNFRSF14,Inflammation,D,B04407,FALSE,-7.18806653974777,590,lod_npx
OID20784,assay,Q9BYZ8,REG4,Inflammation,D,B04407,FALSE,-8.06921902945392,346,lod_npx
OID20785,assay,Q8TEU8,WFIKKN2,Inflammation,D,B04407,FALSE,-7.08328759067834,608,lod_npx
OID20786,assay,O00468,AGRN,Inflammation,D,B04407,FALSE,-5.12925708666657,1332,lod_npx
OID20787,assay,Q03403,TFF2,Inflammation,D,B04407,FALSE,-5.53595296106194,812,lod_npx
OID20788,assay,P19876,CXCL3,Inflammation,D,B04407,FALSE,-3.77262891549703,228,lod_count
OID20789,assay,Q13232,NME3,Inflammation,D,B04407,FALSE,-5.9101471585079,1032,lod_npx
OID20049,assay,P16860,NPPB,Cardiometabolic,A,B04413,FALSE,1.90596887413898,2156,lod_npx
OID20050,assay,P19429,TNNI3,Cardiometabolic,A,B04413,FALSE,1.61419310559883,1102,lod_npx
OID20051,assay,P61978,HNRNPK,Cardiometabolic,A,B04413,FALSE,-0.36507676869685,6202,lod_npx
OID20052,assay,P17676,CEBPB,Cardiometabolic,A,B04413,FALSE,0.751205453481117,33162,lod_npx
OID20053,assay,P08670,VIM,Cardiometabolic,A,B04413,FALSE,1.66916044003892,1104,lod_npx
OID20054,assay,O96017,CHEK2,Cardiometabolic,A,B04413,FALSE,1.2743581227459,5094,lod_npx
OID20055,assay,P34998,CRHR1,Cardiometabolic,A,B04413,FALSE,1.06733669070642,4752,lod_npx
OID20056,assay,Q969D9,TSLP,Cardiometabolic,A,B04413,FALSE,0.27915154821039,7504,lod_npx
OID20057,assay,P55082,MFAP3,Cardiometabolic,A,B04413,FALSE,0.896230487911089,11490,lod_npx
OID20058,assay,O95988,TCL1B,Cardiometabolic,A,B04413,FALSE,0.942159752146915,4998,lod_npx
OID20059,assay,Q9NRD8,DUOX2,Cardiometabolic,A,B04413,FALSE,0.926645107302643,16518,lod_npx
OID20061,assay,Q16619,CTF1,Cardiometabolic,A,B04413,FALSE,0.0501330268366509,1178,lod_npx
OID20062,assay,P17516,AKR1C4,Cardiometabolic,A,B04413,FALSE,1.43373131990479,2170,lod_npx
OID20063,assay,Q9NRV9,HEBP1,Cardiometabolic,A,B04413,FALSE,2.84809615354757,5740,lod_npx
OID20064,assay,P36952,SERPINB5,Cardiometabolic,A,B04413,FALSE,0.614795195464927,1714,lod_npx
OID20065,assay,P52789,HK2,Cardiometabolic,A,B04413,FALSE,0.772996363554609,9410,lod_npx
OID20066,assay,P34947,GRK5,Cardiometabolic,A,B04413,FALSE,0.0527141344959907,11928,lod_npx
OID20067,assay,Q96N03,VSTM2L,Cardiometabolic,A,B04413,FALSE,0.189409785815803,6988,lod_npx
OID20068,assay,P31483,TIA1,Cardiometabolic,A,B04413,FALSE,0.822489061843653,49680,lod_npx
OID20069,assay,Q9Y2B0,CNPY2,Cardiometabolic,A,B04413,FALSE,0.0946302447163883,3796,lod_npx
OID20070,assay,O43186,CRX,Cardiometabolic,A,B04413,FALSE,3.25886330745421,12496,lod_npx
OID20071,assay,O95183,VAMP5,Cardiometabolic,A,B04413,FALSE,0.346715146887677,22986,lod_npx
OID20072,assay,Q6UWL2,SUSD1,Cardiometabolic,A,B04413,FALSE,-1.1374952776657,4848,lod_npx
OID20073,assay,Q9UKL0,RCOR1,Cardiometabolic,A,B04413,FALSE,-0.211957275750825,14494,lod_npx
OID20074,assay,P01375,TNF,Cardiometabolic,A,B04413,FALSE,0.439394266119224,50818,lod_npx
OID20075,assay,P35218,CA5A,Cardiometabolic,A,B04413,FALSE,-0.683435225612079,5844,lod_npx
OID20076,assay,P51161,FABP6,Cardiometabolic,A,B04413,FALSE,-0.39723826845408,11900,lod_npx
OID20077,assay,Q15831,STK11,Cardiometabolic,A,B04413,FALSE,0.411542278228854,9076,lod_npx
OID20078,assay,O60635,TSPAN1,Cardiometabolic,A,B04413,FALSE,0.0623118961994806,14464,lod_npx
OID20079,assay,P62736,ACTA2,Cardiometabolic,A,B04413,FALSE,0.735587814220473,36716,lod_npx
OID20080,assay,P58546,MTPN,Cardiometabolic,A,B04413,FALSE,0.913295730755602,51754,lod_npx
OID20081,assay,O43854,EDIL3,Cardiometabolic,A,B04413,FALSE,-1.66502822782172,1826,lod_npx
OID20082,assay,Q13105,ZBTB17,Cardiometabolic,A,B04413,FALSE,-0.757159364007653,5654,lod_npx
OID20083,assay,P21246,PTN,Cardiometabolic,A,B04413,FALSE,0.148903933615592,3302,lod_npx
OID20084,assay,O95684,CEP43,Cardiometabolic,A,B04413,FALSE,1.1614255633489,5396,lod_npx
OID20085,assay,Q12912,IRAG2,Cardiometabolic,A,B04413,FALSE,0.323717027645747,1482,lod_npx
OID20086,assay,P21964,COMT,Cardiometabolic,A,B04413,FALSE,-0.864681165527571,6052,lod_npx
OID20087,assay,P09237,MMP7,Cardiometabolic,A,B04413,FALSE,-1.14035965442869,53308,lod_npx
OID20088,assay,Q15165,PON2,Cardiometabolic,A,B04413,FALSE,-0.575820621631292,10554,lod_npx
OID20089,assay,Q8TE57,ADAMTS16,Cardiometabolic,A,B04413,FALSE,0.83740071322435,3594,lod_npx
OID20090,assay,P55259,GP2,Cardiometabolic,A,B04413,FALSE,-2.42084450506354,4552,lod_npx
OID20091,assay,Q92558,WASF1,Cardiometabolic,A,B04413,FALSE,0.667693657739047,11878,lod_npx
OID20092,assay,Q99549,MPHOSPH8,Cardiometabolic,A,B04413,FALSE,1.30984466438356,7110,lod_npx
OID20093,assay,Q8NHS0,DNAJB8,Cardiometabolic,A,B04413,FALSE,0.211857921525521,19074,lod_npx
OID20094,assay,Q9H5Y7,SLITRK6,Cardiometabolic,A,B04413,FALSE,-3.26434001405903,3588,lod_npx
OID20095,assay,O15354,GPR37,Cardiometabolic,A,B04413,FALSE,-2.41436638113943,658,lod_npx
OID20096,assay,P20718,GZMH,Cardiometabolic,A,B04413,FALSE,-2.96622275652284,3266,lod_npx
OID20097,assay,P13807,GYS1,Cardiometabolic,A,B04413,FALSE,-2.38015038530858,8750,lod_npx
OID20098,assay,P40225,THPO,Cardiometabolic,A,B04413,FALSE,-2.22837337665288,5862,lod_npx
OID20099,assay,Q8NC01,CLEC1A,Cardiometabolic,A,B04413,FALSE,-2.08467804507309,2874,lod_npx
OID20100,assay,O75354,ENTPD6,Cardiometabolic,A,B04413,FALSE,-1.43415198461165,14606,lod_npx
OID20101,assay,P05231,IL6,Cardiometabolic,A,B04413,FALSE,-1.03155968247233,1484,lod_npx
OID20102,assay,P31997,CEACAM8,Cardiometabolic,A,B04413,FALSE,-1.70999527666286,1382,lod_npx
OID20103,assay,P25815,S100P,Cardiometabolic,A,B04413,FALSE,-1.55688830336492,5992,lod_npx
OID20104,assay,O75356,ENTPD5,Cardiometabolic,A,B04413,FALSE,-1.98040086752665,4806,lod_npx
OID20105,assay,Q9BYF1,ACE2,Cardiometabolic,A,B04413,FALSE,-1.78973785159533,7560,lod_npx
OID20106,assay,P07585,DCN,Cardiometabolic,A,B04413,FALSE,-4.39264301056315,4514,lod_npx
OID20107,assay,Q04760,GLO1,Cardiometabolic,A,B04413,FALSE,-2.57505085317866,4242,lod_npx
OID20108,assay,Q9NWQ8,PAG1,Cardiometabolic,A,B04413,FALSE,-2.45903177169241,938,lod_npx
OID20109,assay,Q13444,ADAM15,Cardiometabolic,A,B04413,FALSE,-3.99974376269385,1538,lod_npx
OID20110,assay,P40818,USP8,Cardiometabolic,A,B04413,FALSE,-0.446607259849408,8484,lod_npx
OID20111,assay,P22004,BMP6,Cardiometabolic,A,B04413,FALSE,-2.10373683291985,4728,lod_npx
OID20112,assay,Q9UKP3,ITGB1BP2,Cardiometabolic,A,B04413,FALSE,-0.771582121504804,1812,lod_npx
OID20113,assay,P09668,CTSH,Cardiometabolic,A,B04413,FALSE,-2.67756267637848,2142,lod_npx
OID20114,assay,P46379,BAG6,Cardiometabolic,A,B04413,FALSE,-3.36577033402621,1874,lod_npx
OID20115,assay,O14793,MSTN,Cardiometabolic,A,B04413,FALSE,-1.41410125394057,3518,lod_npx
OID20116,assay,Q9BWV1,BOC,Cardiometabolic,A,B04413,FALSE,-1.98040689845074,8428,lod_npx
OID20117,assay,P08319,ADH4,Cardiometabolic,A,B04413,FALSE,-0.0805332238097911,42796,lod_npx
OID20118,assay,P09496,CLTA,Cardiometabolic,A,B04413,FALSE,0.983865216381881,24986,lod_npx
OID20119,assay,P34913,EPHX2,Cardiometabolic,A,B04413,FALSE,1.15031635561219,47972,lod_npx
OID20120,assay,Q96A56,TP53INP1,Cardiometabolic,A,B04413,FALSE,0.15689242383356,50908,lod_npx
OID20121,assay,Q9Y4X3,CCL27,Cardiometabolic,B,B04413,FALSE,0.134616101479204,640,lod_npx
OID20122,assay,P00568,AK1,Cardiometabolic,B,B04413,FALSE,-0.206392669203007,9910,lod_npx
OID20123,assay,P09525,ANXA4,Cardiometabolic,B,B04413,FALSE,0.302279367669601,76832,lod_npx
OID20124,assay,Q15067,ACOX1,Cardiometabolic,B,B04413,FALSE,0.792091069701299,3710,lod_npx
OID20125,assay,NTproBNP,NT-proBNP,Cardiometabolic,B,B04413,FALSE,-2.31946750738352,3752,lod_npx
OID20126,assay,Q05315,CLC,Cardiometabolic,B,B04413,FALSE,-1.37788468232035,29376,lod_npx
OID20127,assay,Q6PJW8,CNST,Cardiometabolic,B,B04413,FALSE,0.0566892797850962,10356,lod_npx
OID20128,assay,P48357,LEPR,Cardiometabolic,B,B04413,FALSE,-0.786495958951855,21944,lod_npx
OID20129,assay,P01222,TSHB,Cardiometabolic,B,B04413,FALSE,-4.4193576516473,2084,lod_npx
OID20130,assay,P31949,S100A11,Cardiometabolic,B,B04413,FALSE,-1.04227295217079,54506,lod_npx
OID20131,assay,Q9H7M9,VSIR,Cardiometabolic,B,B04413,FALSE,-1.4344011045786,5462,lod_npx
OID20132,assay,O14917,PCDH17,Cardiometabolic,B,B04413,FALSE,-1.78409658393923,7052,lod_npx
OID20133,assay,P16234,PDGFRA,Cardiometabolic,B,B04413,FALSE,-1.90484928597294,6858,lod_npx
OID20134,assay,Q12864,CDH17,Cardiometabolic,B,B04413,FALSE,-0.778215538116745,42394,lod_npx
OID20135,assay,Q9Y5X1,SNX9,Cardiometabolic,B,B04413,FALSE,-0.449272195369143,29402,lod_npx
OID20136,assay,Q16620,NTRK2,Cardiometabolic,B,B04413,FALSE,-1.99804307525186,5818,lod_npx
OID20137,assay,Q03154,ACY1,Cardiometabolic,B,B04413,FALSE,-3.06247607289339,6066,lod_npx
OID20138,assay,O60496,DOK2,Cardiometabolic,B,B04413,FALSE,-1.04773080528064,3204,lod_npx
OID20139,assay,P21549,AGXT,Cardiometabolic,B,B04413,FALSE,0.675574315117168,50950,lod_npx
OID20140,assay,Q13043,STK4,Cardiometabolic,B,B04413,FALSE,0.337094237968799,24226,lod_npx
OID20141,assay,P21980,TGM2,Cardiometabolic,B,B04413,FALSE,-2.05682096051011,5432,lod_npx
OID20142,assay,Q9UHL4,DPP7,Cardiometabolic,B,B04413,FALSE,-1.51448187624253,5826,lod_npx
OID20143,assay,O60664,PLIN3,Cardiometabolic,B,B04413,FALSE,0.267310789442474,40634,lod_npx
OID20144,assay,O94903,PLPBP,Cardiometabolic,B,B04413,FALSE,-1.9758609246629,5966,lod_npx
OID20145,assay,Q9UMF0,ICAM5,Cardiometabolic,B,B04413,FALSE,-3.12259622522081,1492,lod_npx
OID20146,assay,P10644,PRKAR1A,Cardiometabolic,B,B04413,FALSE,-3.07430652925282,986,lod_npx
OID20147,assay,P40189,IL6ST,Cardiometabolic,B,B04413,FALSE,-2.94820540770755,5812,lod_npx
OID20148,assay,Q9H773,DCTPP1,Cardiometabolic,B,B04413,FALSE,-1.17702961630357,11258,lod_npx
OID20149,assay,Q6GTS8,PM20D1,Cardiometabolic,B,B04413,FALSE,-4.83695260701505,4060,lod_npx
OID20150,assay,Q53H82,LACTB2,Cardiometabolic,B,B04413,FALSE,0.00140227800063197,17756,lod_npx
OID20151,assay,Q13158,FADD,Cardiometabolic,B,B04413,FALSE,-1.29231541456612,4512,lod_npx
OID20152,assay,Q99674,CGREF1,Cardiometabolic,B,B04413,FALSE,-1.50222537848354,6286,lod_npx
OID20153,assay,P10145,CXCL8,Cardiometabolic,B,B04413,FALSE,0.421659523817853,17002,lod_npx
OID20154,assay,P09382,LGALS1,Cardiometabolic,B,B04413,FALSE,-3.41685836738607,3104,lod_npx
OID20155,assay,Q8WX77,IGFBPL1,Cardiometabolic,B,B04413,FALSE,0.558850937430669,61278,lod_npx
OID20156,assay,P41218,MNDA,Cardiometabolic,B,B04413,FALSE,-0.685210037147991,73820,lod_npx
OID20157,assay,P55285,CDH6,Cardiometabolic,B,B04413,FALSE,-2.8119051795471,5124,lod_npx
OID20158,assay,Q9UHD0,IL19,Cardiometabolic,B,B04413,FALSE,-3.21388850229668,3224,lod_npx
OID20159,assay,P16112,ACAN,Cardiometabolic,B,B04413,FALSE,-2.56688223985212,4826,lod_npx
OID20160,assay,Q9ULL4,PLXNB3,Cardiometabolic,B,B04413,FALSE,-0.243149089351064,16956,lod_npx
OID20161,assay,Q06418,TYRO3,Cardiometabolic,B,B04413,FALSE,-3.08659154545921,2778,lod_npx
OID20162,assay,Q13541,EIF4EBP1,Cardiometabolic,B,B04413,FALSE,-2.37515319444247,8124,lod_npx
OID20163,assay,O75340,PDCD6,Cardiometabolic,B,B04413,FALSE,-1.16535873030486,13496,lod_npx
OID20164,assay,P51693,APLP1,Cardiometabolic,B,B04413,FALSE,-1.67867900381121,5032,lod_npx
OID20165,assay,Q9NY25,CLEC5A,Cardiometabolic,B,B04413,FALSE,-2.93040425321947,1266,lod_npx
OID20166,assay,P08263,GSTA1,Cardiometabolic,B,B04413,FALSE,-3.94440098747285,4586,lod_npx
OID20167,assay,Q969P0,IGSF8,Cardiometabolic,B,B04413,FALSE,-0.708931200492495,13664,lod_npx
OID20168,assay,Q16820,MEP1B,Cardiometabolic,B,B04413,FALSE,-1.39898245913549,25132,lod_npx
OID20169,assay,P18827,SDC1,Cardiometabolic,B,B04413,FALSE,-3.50366375968681,2142,lod_npx
OID20170,assay,P19022,CDH2,Cardiometabolic,B,B04413,FALSE,-1.56097500250436,15946,lod_npx
OID20171,assay,Q8NI22,MCFD2,Cardiometabolic,B,B04413,FALSE,-1.81192069442759,1520,lod_npx
OID20172,assay,Q96LA6,FCRL1,Cardiometabolic,B,B04413,FALSE,-4.60954057735925,2854,lod_npx
OID20173,assay,Q14956,GPNMB,Cardiometabolic,B,B04413,FALSE,-3.82162296130963,6712,lod_npx
OID20174,assay,P09417,QDPR,Cardiometabolic,B,B04413,FALSE,-2.72826672698457,4718,lod_npx
OID20175,assay,Q9UBU3,GHRL,Cardiometabolic,B,B04413,FALSE,-3.63832861604373,2522,lod_npx
OID20176,assay,P41236,PPP1R2,Cardiometabolic,B,B04413,FALSE,0.377929852655637,17612,lod_npx
OID20177,assay,Q9Y5K6,CD2AP,Cardiometabolic,B,B04413,FALSE,-1.97982971501364,1936,lod_npx
OID20178,assay,O95544,NADK,Cardiometabolic,B,B04413,FALSE,-1.69971657260376,23520,lod_npx
OID20179,assay,P27352,CBLIF,Cardiometabolic,B,B04413,FALSE,-4.45916718660429,4168,lod_npx
OID20180,assay,Q9GZM7,TINAGL1,Cardiometabolic,B,B04413,FALSE,-3.71836830307184,3970,lod_npx
OID20181,assay,Q8WVQ1,CANT1,Cardiometabolic,B,B04413,FALSE,-3.59956043821518,6510,lod_npx
OID20182,assay,Q8WTU2,SSC4D,Cardiometabolic,B,B04413,FALSE,-3.30164015187414,12500,lod_npx
OID20183,assay,P78380,OLR1,Cardiometabolic,B,B04413,FALSE,-1.34935299292621,10020,lod_npx
OID20184,assay,Q9NR28,DIABLO,Cardiometabolic,B,B04413,FALSE,-0.690966726207674,2094,lod_npx
OID20185,assay,Q86VZ4,LRP11,Cardiometabolic,B,B04413,FALSE,-4.09612978519372,4260,lod_npx
OID20186,assay,Q13275,SEMA3F,Cardiometabolic,B,B04413,FALSE,0.307521271505369,46160,lod_npx
OID20187,assay,P41159,LEP,Cardiometabolic,B,B04413,FALSE,-3.62750449427372,3866,lod_npx
OID20188,assay,P06858,LPL,Cardiometabolic,B,B04413,FALSE,-4.51831881892687,1064,lod_npx
OID20189,assay,Q8IZP9,ADGRG2,Cardiometabolic,B,B04413,FALSE,-3.69752699109497,5134,lod_npx
OID20190,assay,Q9Y286,SIGLEC7,Cardiometabolic,B,B04413,FALSE,-1.73996027133726,670,lod_npx
OID20191,assay,O95502,NPTXR,Cardiometabolic,B,B04413,FALSE,-2.00922167272511,3604,lod_npx
